ID,STICKER,Date,Open,High,Low,Close,Adj Close,Volume,SOURCE
178,NVDA,15/05/2024,92.472,94.862,91.598999,94.629997,94.622223,417735000,Yfinnce
179,NVDA,16/05/2024,94.910004,95.819,94.102997,94.359001,94.35125,323952000,Yfinnce
180,NVDA,17/05/2024,94.369003,94.739998,91.806,92.478996,92.471397,359691000,Yfinnce
181,NVDA,20/05/2024,93.75,95.199997,93.440002,94.779999,94.772217,318764000,Yfinnce
182,NVDA,21/05/2024,93.598999,95.400002,93.18,95.386002,95.378166,328946000,Yfinnce
183,NVDA,22/05/2024,95.459,96.019997,93.249001,94.949997,94.9422,548648000,Yfinnce
184,NVDA,23/05/2024,102.028,106.32,101.519997,103.799004,103.790482,835065000,Yfinnce
185,NVDA,24/05/2024,104.448997,106.474998,103,106.469002,106.460258,429494000,Yfinnce
186,NVDA,28/05/2024,110.244003,114.939003,109.883003,113.901001,113.891647,652728000,Yfinnce
187,NVDA,29/05/2024,113.050003,115.491997,110.901001,114.824997,114.815567,557442000,Yfinnce
188,NVDA,30/05/2024,114.650002,115.819,109.663002,110.5,110.490921,487350000,Yfinnce
189,NVDA,31/05/2024,112.519997,112.717003,106.940002,109.633003,109.624001,613263000,Yfinnce
190,NVDA,03/06/2024,113.621002,115,112.002998,115,114.990555,438392000,Yfinnce
191,NVDA,04/06/2024,115.716003,116.599998,114.044998,116.436996,116.427429,403324000,Yfinnce
192,NVDA,05/06/2024,118.371002,122.448997,117.468002,122.440002,122.429947,528402000,Yfinnce
193,NVDA,06/06/2024,124.047997,125.586998,118.32,120.998001,120.98806,664696000,Yfinnce
194,NVDA,07/06/2024,119.769997,121.692001,118.022003,120.888,120.878075,412386000,Yfinnce
195,NVDA,10/06/2024,120.370003,123.099998,117.010002,121.790001,121.779999,314162700,Yfinnce
196,NVDA,11/06/2024,121.769997,122.870003,118.739998,120.910004,120.910004,222551200,Yfinnce
197,NVDA,12/06/2024,123.059998,126.879997,122.57,125.199997,125.199997,299595000,Yfinnce
198,NVDA,13/06/2024,129.389999,129.800003,127.160004,129.610001,129.610001,260704500,Yfinnce
199,NVDA,14/06/2024,129.960007,132.839996,128.320007,131.880005,131.880005,309320400,Yfinnce
200,NVDA,17/06/2024,132.990005,133.729996,129.580002,130.979996,130.979996,288504400,Yfinnce
201,NVDA,18/06/2024,131.139999,136.330002,130.690002,135.580002,135.580002,294335100,Yfinnce
202,NVDA,20/06/2024,139.800003,140.759995,129.520004,130.779999,130.779999,517768400,Yfinnce
203,NVDA,21/06/2024,127.120003,130.630005,124.300003,126.57,126.57,655484700,Yfinnce
204,NVDA,24/06/2024,123.239998,124.459999,118.040001,118.110001,118.110001,476060900,Yfinnce
205,NVDA,25/06/2024,121.199997,126.5,119.32,126.089996,126.089996,425787500,Yfinnce
206,NVDA,26/06/2024,126.129997,128.119995,122.599998,126.400002,126.400002,362975900,Yfinnce
207,NVDA,27/06/2024,124.099998,126.410004,122.919998,123.989998,123.989998,252571700,Yfinnce
208,NVDA,28/06/2024,124.580002,127.709999,122.75,123.540001,123.540001,315516700,Yfinnce
209,NVDA,01/07/2024,123.470001,124.839996,118.830002,124.300003,124.300003,284885500,Yfinnce
210,NVDA,02/07/2024,121.129997,123.410004,121.029999,122.669998,122.669998,218374000,Yfinnce
211,NVDA,03/07/2024,121.660004,128.279999,121.360001,128.279999,128.279999,215749000,Yfinnce
212,NVDA,05/07/2024,127.379997,128.850006,125.68,125.830002,125.830002,214176700,Yfinnce
213,NVDA,08/07/2024,127.489998,130.770004,127.040001,128.199997,128.199997,237677300,Yfinnce
214,NVDA,09/07/2024,130.350006,133.820007,128.649994,131.380005,131.380005,285366600,Yfinnce
215,NVDA,10/07/2024,134.029999,135.100006,132.419998,134.910004,134.910004,248978600,Yfinnce
216,NVDA,11/07/2024,135.75,136.149994,127.050003,127.400002,127.400002,374782700,Yfinnce
217,NVDA,12/07/2024,128.259995,131.919998,127.220001,129.240005,129.240005,252680500,Yfinnce
218,NVDA,15/07/2024,130.559998,131.389999,127.18,128.440002,128.440002,208326200,Yfinnce
219,NVDA,16/07/2024,128.440002,129.039993,124.580002,126.360001,126.360001,214769500,Yfinnce
220,NVDA,17/07/2024,121.349998,121.849998,116.720001,117.989998,117.989998,390086200,Yfinnce
221,NVDA,18/07/2024,121.849998,122.400002,116.559998,121.089996,121.089996,320979500,Yfinnce
222,NVDA,19/07/2024,120.349998,121.599998,117.370003,117.93,117.93,217223800,Yfinnce
223,NVDA,22/07/2024,120.349998,124.07,119.860001,123.540001,123.540001,258068900,Yfinnce
224,NVDA,23/07/2024,122.779999,124.690002,122.099998,122.589996,122.589996,173911000,Yfinnce
225,NVDA,24/07/2024,119.169998,119.949997,113.440002,114.25,114.25,327776900,Yfinnce
226,NVDA,25/07/2024,113.040001,116.629997,106.300003,112.279999,112.279999,460067000,Yfinnce
227,NVDA,26/07/2024,116.190002,116.199997,111.580002,113.059998,113.059998,293399100,Yfinnce
228,NVDA,29/07/2024,113.690002,116.279999,111.300003,111.589996,111.589996,248152100,Yfinnce
229,NVDA,30/07/2024,111.519997,111.989998,102.540001,103.730003,103.730003,486833300,Yfinnce
230,NVDA,31/07/2024,112.900002,118.339996,110.879997,117.019997,117.019997,473174200,Yfinnce
231,NVDA,01/08/2024,117.529999,120.160004,106.809998,109.209999,109.209999,523462300,Yfinnce
232,NVDA,02/08/2024,103.760002,108.720001,101.370003,107.269997,107.269997,482027500,Yfinnce
233,NVDA,05/08/2024,92.059998,103.410004,90.690002,100.449997,100.449997,552842400,Yfinnce
234,NVDA,06/08/2024,103.839996,107.709999,100.550003,104.25,104.25,409012100,Yfinnce
235,NVDA,07/08/2024,107.809998,108.800003,98.690002,98.910004,98.910004,411440400,Yfinnce
236,NVDA,08/08/2024,102,105.5,97.519997,104.970001,104.970001,391910000,Yfinnce
237,NVDA,09/08/2024,105.639999,106.599998,103.43,104.75,104.75,290844200,Yfinnce
238,NVDA,12/08/2024,106.32,111.07,106.260002,109.019997,109.019997,325559900,Yfinnce
239,NVDA,13/08/2024,112.440002,116.230003,111.580002,116.139999,116.139999,312646700,Yfinnce
240,NVDA,14/08/2024,118.529999,118.599998,114.07,118.080002,118.080002,339246400,Yfinnce
241,NVDA,15/08/2024,118.760002,123.239998,117.470001,122.860001,122.860001,318086700,Yfinnce
242,NVDA,16/08/2024,121.940002,125,121.18,124.580002,124.580002,302589900,Yfinnce
243,NVDA,19/08/2024,124.279999,130,123.419998,130,130,318333600,Yfinnce
244,NVDA,20/08/2024,128.399994,129.880005,125.889999,127.25,127.25,300087400,Yfinnce
245,NVDA,21/08/2024,127.32,129.350006,126.660004,128.5,128.5,257883600,Yfinnce
246,NVDA,22/08/2024,130.020004,130.75,123.099998,123.739998,123.739998,376189100,Yfinnce
247,NVDA,23/08/2024,125.860001,129.600006,125.220001,129.369995,129.369995,323230300,Yfinnce
248,NVDA,26/08/2024,129.570007,131.259995,124.370003,126.459999,126.459999,331964700,Yfinnce
249,NVDA,27/08/2024,125.050003,129.199997,123.879997,128.300003,128.300003,303134600,Yfinnce
250,NVDA,28/08/2024,128.119995,128.330002,122.639999,125.610001,125.610001,448101100,Yfinnce
251,NVDA,29/08/2024,121.360001,124.43,116.709999,117.589996,117.589996,453023300,Yfinnce
252,NVDA,30/08/2024,119.529999,121.75,117.220001,119.370003,119.370003,333134200,Yfinnce
