ID,STICKER,Date,Open,High,Low,Close,Adj Close,Volume,SOURCE
66,GOOG,04/12/2023,131.294006,131.449997,129.399994,130.630005,130.481522,24117100,Yfinnce
67,GOOG,05/12/2023,130.369995,133.539993,129.729996,132.389999,132.239517,19235100,Yfinnce
68,GOOG,06/12/2023,132.899994,133.309998,131.309998,131.429993,131.280594,16360600,Yfinnce
69,GOOG,07/12/2023,136.600006,140,136.229996,138.449997,138.292633,38419400,Yfinnce
70,GOOG,08/12/2023,135.660004,137.990005,135.570007,136.639999,136.48468,22990900,Yfinnce
71,GOOG,11/12/2023,133.820007,134.789993,132.889999,134.699997,134.54689,24502900,Yfinnce
72,GOOG,12/12/2023,133.270004,134.539993,132.830002,133.639999,133.488098,26584000,Yfinnce
73,GOOG,13/12/2023,134.544998,134.779999,132.949997,133.970001,133.817719,25414500,Yfinnce
74,GOOG,14/12/2023,134.770004,135.035004,131.059998,133.199997,133.048599,29619100,Yfinnce
75,GOOG,15/12/2023,132.919998,134.830002,132.630005,133.839996,133.687866,58569400,Yfinnce
76,GOOG,18/12/2023,133.860001,138.380005,133.770004,137.190002,137.034058,25699800,Yfinnce
77,GOOG,19/12/2023,138,138.770004,137.449997,138.100006,137.943039,20661000,Yfinnce
78,GOOG,20/12/2023,140.330002,143.078003,139.410004,139.660004,139.501251,33507300,Yfinnce
79,GOOG,21/12/2023,140.770004,142.029999,140.473007,141.800003,141.638824,18101500,Yfinnce
80,GOOG,22/12/2023,142.130005,143.25,142.054993,142.720001,142.55777,18494700,Yfinnce
81,GOOG,26/12/2023,142.979996,143.945007,142.5,142.820007,142.657669,11170100,Yfinnce
82,GOOG,27/12/2023,142.830002,143.320007,141.050995,141.440002,141.279236,17288400,Yfinnce
83,GOOG,28/12/2023,141.850006,142.270004,140.828003,141.279999,141.119415,12192500,Yfinnce
84,GOOG,29/12/2023,140.679993,141.434998,139.899994,140.929993,140.769806,14872700,Yfinnce
85,GOOG,02/01/2024,139.600006,140.615005,137.740005,139.559998,139.401367,20071900,Yfinnce
86,GOOG,03/01/2024,138.600006,141.089996,138.429993,140.360001,140.200455,18974300,Yfinnce
87,GOOG,04/01/2024,139.850006,140.634995,138.009995,138.039993,137.883087,18253300,Yfinnce
88,GOOG,05/01/2024,138.352005,138.809998,136.850006,137.389999,137.233841,15433200,Yfinnce
89,GOOG,08/01/2024,138,140.639999,137.880005,140.529999,140.37027,17645300,Yfinnce
90,GOOG,09/01/2024,140.059998,142.800003,139.789993,142.559998,142.397949,19579700,Yfinnce
91,GOOG,10/01/2024,142.520004,144.524994,142.460007,143.800003,143.636551,16641900,Yfinnce
92,GOOG,11/01/2024,144.895004,146.660004,142.214996,143.669998,143.506699,17471100,Yfinnce
93,GOOG,12/01/2024,144.339996,144.740005,143.360001,144.240005,144.07605,13995200,Yfinnce
94,GOOG,16/01/2024,143.429993,145.839996,143.056,144.080002,143.916229,19198900,Yfinnce
95,GOOG,17/01/2024,142.910004,143.410004,140.509995,142.889999,142.727585,17884500,Yfinnce
96,GOOG,18/01/2024,143.440002,145.585007,143.350006,144.990005,144.825195,18876800,Yfinnce
97,GOOG,19/01/2024,146.304993,148.039993,145.800003,147.970001,147.801804,27170900,Yfinnce
98,GOOG,22/01/2024,148.710007,150.014999,147.580002,147.710007,147.542114,21829200,Yfinnce
99,GOOG,23/01/2024,147.720001,148.860001,147.190002,148.679993,148.511002,14113600,Yfinnce
100,GOOG,24/01/2024,150.289993,151.570007,149.839996,150.350006,150.179108,19245000,Yfinnce
101,GOOG,25/01/2024,151.740005,154.759995,151.220001,153.639999,153.465363,21495100,Yfinnce
102,GOOG,26/01/2024,152.869995,154.110001,152.800003,153.789993,153.615189,19494500,Yfinnce
103,GOOG,29/01/2024,153.639999,155.199997,152.919998,154.839996,154.664001,20909300,Yfinnce
104,GOOG,30/01/2024,154.009995,155.039993,152.774994,153.050003,152.876038,26578900,Yfinnce
105,GOOG,31/01/2024,145.389999,145.589996,141.550003,141.800003,141.638824,43908600,Yfinnce
106,GOOG,01/02/2024,143.690002,144.619995,142.259995,142.710007,142.547791,25526900,Yfinnce
107,GOOG,02/02/2024,140.889999,143.880005,138.169998,143.539993,143.376831,42116900,Yfinnce
108,GOOG,05/02/2024,144.039993,146.669998,143.910004,144.929993,144.765259,29254400,Yfinnce
109,GOOG,06/02/2024,145.960007,146.740005,144.520004,145.410004,145.24472,21517700,Yfinnce
110,GOOG,07/02/2024,146.119995,147,145.210007,146.679993,146.51326,21436100,Yfinnce
111,GOOG,08/02/2024,146.970001,147.610001,146.419998,147.220001,147.052658,18241300,Yfinnce
112,GOOG,09/02/2024,147.949997,150.695007,147.429993,150.220001,150.049255,21877700,Yfinnce
113,GOOG,12/02/2024,149.539993,150.589996,148.559998,148.729996,148.560944,17236100,Yfinnce
114,GOOG,13/02/2024,146.070007,148.039993,145.110001,146.369995,146.203629,18138500,Yfinnce
115,GOOG,14/02/2024,147.369995,147.830002,145.554993,147.139999,146.972748,16651800,Yfinnce
116,GOOG,15/02/2024,144.460007,144.759995,141.880005,143.940002,143.776398,26724300,Yfinnce
117,GOOG,16/02/2024,144.210007,144.479996,141.520004,141.759995,141.598862,21849700,Yfinnce
118,GOOG,20/02/2024,140.940002,143.328995,140.800003,142.199997,142.038361,18625600,Yfinnce
119,GOOG,21/02/2024,142.639999,143.979996,141.910004,143.839996,143.676498,16499600,Yfinnce
120,GOOG,22/02/2024,146.119995,146.199997,144.009995,145.320007,145.154831,23024700,Yfinnce
121,GOOG,23/02/2024,144.970001,145.955002,144.789993,145.289993,145.124847,14519400,Yfinnce
122,GOOG,26/02/2024,143.449997,143.839996,138.740005,138.75,138.592285,33513000,Yfinnce
123,GOOG,27/02/2024,139.410004,140.490005,138.5,140.100006,139.940765,22364000,Yfinnce
124,GOOG,28/02/2024,139.100006,139.279999,136.639999,137.429993,137.273788,30628700,Yfinnce
125,GOOG,29/02/2024,138.350006,139.949997,137.570007,139.779999,139.621109,35485000,Yfinnce
126,GOOG,01/03/2024,139.610001,140,137.975006,138.080002,137.92305,28522000,Yfinnce
127,GOOG,04/03/2024,136.539993,136.630005,132.860001,134.199997,134.047455,43571500,Yfinnce
128,GOOG,05/03/2024,132.740005,134.020004,131.550003,133.779999,133.62793,28447600,Yfinnce
129,GOOG,06/03/2024,134.240005,134.740005,131.949997,132.559998,132.409317,23175200,Yfinnce
130,GOOG,07/03/2024,133.889999,135.820007,132.660004,135.240005,135.086288,24107300,Yfinnce
131,GOOG,08/03/2024,135.035004,138.985001,134.800003,136.289993,136.135071,26472400,Yfinnce
132,GOOG,11/03/2024,137.070007,139.979996,137.070007,138.940002,138.782074,22536400,Yfinnce
133,GOOG,12/03/2024,138.25,140.279999,138.210007,139.619995,139.461288,19019700,Yfinnce
134,GOOG,13/03/2024,140.059998,142.190002,140.009995,140.770004,140.610001,19637000,Yfinnce
135,GOOG,14/03/2024,142.300003,144.729996,141.485001,144.339996,144.175934,36117900,Yfinnce
136,GOOG,15/03/2024,143.410004,144.339996,141.130005,142.169998,142.008392,41025900,Yfinnce
137,GOOG,18/03/2024,149.369995,152.929993,148.139999,148.479996,148.311218,47676700,Yfinnce
138,GOOG,19/03/2024,148.979996,149.619995,147.009995,147.919998,147.751862,17748400,Yfinnce
139,GOOG,20/03/2024,148.789993,149.759995,147.664993,149.679993,149.509857,17730000,Yfinnce
140,GOOG,21/03/2024,150.320007,151.304993,148.009995,148.740005,148.570938,19843900,Yfinnce
141,GOOG,22/03/2024,150.240005,152.559998,150.089996,151.770004,151.597488,19226300,Yfinnce
142,GOOG,25/03/2024,150.949997,151.455994,148.800003,151.149994,150.978195,15114700,Yfinnce
143,GOOG,26/03/2024,151.240005,153.199997,151.029999,151.699997,151.527573,19312700,Yfinnce
144,GOOG,27/03/2024,152.145004,152.690002,150.130005,151.940002,151.767303,16622000,Yfinnce
145,GOOG,28/03/2024,152,152.669998,151.330002,152.259995,152.086929,21105600,Yfinnce
146,GOOG,01/04/2024,151.830002,157,151.649994,156.5,156.322113,24469800,Yfinnce
147,GOOG,02/04/2024,154.75,155.990005,153.460007,155.869995,155.692825,17598100,Yfinnce
148,GOOG,03/04/2024,154.919998,156.550003,154.132004,156.369995,156.192261,17266200,Yfinnce
149,GOOG,04/04/2024,155.080002,156.179993,151.880005,151.940002,151.767303,24184800,Yfinnce
150,GOOG,05/04/2024,151.679993,154.839996,151.080994,153.940002,153.76503,16289800,Yfinnce
151,GOOG,08/04/2024,154.014999,156.654999,153.990005,156.139999,155.962524,16641500,Yfinnce
152,GOOG,09/04/2024,157.350006,159.889999,156.639999,158.139999,157.960251,21538100,Yfinnce
153,GOOG,10/04/2024,157.880005,158.160004,156.199997,157.660004,157.480804,16339200,Yfinnce
154,GOOG,11/04/2024,158.339996,161.119995,157.929993,160.789993,160.607224,17841700,Yfinnce
155,GOOG,12/04/2024,159.404999,161.699997,158.600006,159.190002,159.009064,16968200,Yfinnce
156,GOOG,15/04/2024,160.279999,160.830002,156.149994,156.330002,156.152313,21140900,Yfinnce
157,GOOG,16/04/2024,155.639999,157.229996,155.050003,156,155.822678,15413200,Yfinnce
158,GOOG,17/04/2024,157.190002,158.681,156.134995,156.880005,156.701691,16237800,Yfinnce
159,GOOG,18/04/2024,156.925003,158.485001,156.210007,157.460007,157.281021,14016100,Yfinnce
160,GOOG,19/04/2024,157.75,157.990005,153.910004,155.720001,155.542999,20063900,Yfinnce
161,GOOG,22/04/2024,156.009995,159.184998,155.660004,157.949997,157.770462,17243900,Yfinnce
162,GOOG,23/04/2024,158.589996,160.479996,157.964996,159.919998,159.73822,16115400,Yfinnce
163,GOOG,24/04/2024,159.089996,161.389999,158.820007,161.100006,160.916885,19485700,Yfinnce
164,GOOG,25/04/2024,153.360001,158.279999,152.768005,157.949997,157.770462,36197800,Yfinnce
165,GOOG,26/04/2024,175.990005,176.419998,171.399994,173.690002,173.492569,56500800,Yfinnce
166,GOOG,29/04/2024,170.770004,171.380005,167.059998,167.899994,167.709152,35914600,Yfinnce
167,GOOG,30/04/2024,167.380005,169.869995,164.5,164.639999,164.452866,29420800,Yfinnce
168,GOOG,01/05/2024,166.179993,168.809998,164.899994,165.570007,165.381805,25223200,Yfinnce
169,GOOG,02/05/2024,166.669998,168.529999,165.690002,168.460007,168.268524,17041100,Yfinnce
170,GOOG,03/05/2024,169.539993,169.850006,164.979996,168.990005,168.797928,22767100,Yfinnce
171,GOOG,06/05/2024,169.220001,169.899994,167.889999,169.830002,169.636963,15147900,Yfinnce
172,GOOG,07/05/2024,170.119995,173.470001,170,172.979996,172.783371,21102400,Yfinnce
173,GOOG,08/05/2024,170.75,171.908997,170.522003,171.160004,170.965454,14569900,Yfinnce
174,GOOG,09/05/2024,171.149994,172.440002,169.929993,171.580002,171.384979,11937700,Yfinnce
175,GOOG,10/05/2024,169.690002,171.339996,167.910004,170.289993,170.096436,18740500,Yfinnce
176,GOOG,13/05/2024,165.847,170.949997,165.759995,170.899994,170.705734,19648600,Yfinnce
177,GOOG,14/05/2024,171.589996,172.779999,170.419998,171.929993,171.734573,18729500,Yfinnce
178,GOOG,15/05/2024,172.300003,174.046005,172.029999,173.880005,173.682358,20958200,Yfinnce
179,GOOG,16/05/2024,174.600006,176.339996,174.050003,175.429993,175.230591,17247300,Yfinnce
180,GOOG,17/05/2024,175.550003,177.494995,174.979996,177.289993,177.08847,16546400,Yfinnce
181,GOOG,20/05/2024,177.309998,179.949997,177.225006,178.460007,178.257156,17495100,Yfinnce
182,GOOG,21/05/2024,178.399994,179.820007,177.309998,179.539993,179.335922,14706000,Yfinnce
183,GOOG,22/05/2024,178.399994,178.852005,176.779999,178,177.797668,16189400,Yfinnce
184,GOOG,23/05/2024,178.779999,179.910004,174.539993,175.059998,174.861008,14928400,Yfinnce
185,GOOG,24/05/2024,176.520004,177.304001,175.199997,176.330002,176.129578,11400600,Yfinnce
186,GOOG,28/05/2024,175.740005,178.509995,175.679993,178.020004,177.817657,15655300,Yfinnce
187,GOOG,29/05/2024,176.809998,178.229996,176.259995,177.399994,177.198349,15023800,Yfinnce
188,GOOG,30/05/2024,176.690002,176.690002,173.229996,173.559998,173.362717,18844000,Yfinnce
189,GOOG,31/05/2024,173.399994,174.419998,170.970001,173.960007,173.762268,28085200,Yfinnce
190,GOOG,03/06/2024,173.880005,175.860001,172.449997,174.419998,174.221741,20742800,Yfinnce
191,GOOG,04/06/2024,174.449997,175.190002,173.220001,175.130005,174.930939,14066600,Yfinnce
192,GOOG,05/06/2024,176.535004,177.970001,175.289993,177.070007,176.868744,15233900,Yfinnce
193,GOOG,06/06/2024,177.429993,178.710007,177.210007,178.350006,178.147278,14255800,Yfinnce
194,GOOG,07/06/2024,178.460007,179.419998,175.789993,175.949997,175.75,14716300,Yfinnce
195,GOOG,10/06/2024,176.449997,178.470001,174.380005,176.630005,176.630005,17122200,Yfinnce
196,GOOG,11/06/2024,177.720001,178.389999,175.440002,178.190002,178.190002,14402400,Yfinnce
197,GOOG,12/06/2024,179.75,182.080002,177.779999,179.559998,179.559998,18600400,Yfinnce
198,GOOG,13/06/2024,177.839996,178.509995,176.660004,176.740005,176.740005,15956900,Yfinnce
199,GOOG,14/06/2024,175.852005,178.729996,175.852005,178.369995,178.369995,12361600,Yfinnce
200,GOOG,17/06/2024,176.979996,179.919998,176.490005,178.779999,178.779999,15272900,Yfinnce
201,GOOG,18/06/2024,178.789993,178.910004,175.619995,176.449997,176.449997,15640300,Yfinnce
202,GOOG,20/06/2024,176.710007,178.740005,176.460007,177.710007,177.710007,16753200,Yfinnce
203,GOOG,21/06/2024,178.490005,182.511993,178.059998,180.259995,180.259995,59728000,Yfinnce
204,GOOG,24/06/2024,181.279999,182.080002,180.229996,180.789993,180.789993,18198300,Yfinnce
205,GOOG,25/06/2024,181.145004,185.75,181.104996,185.580002,185.580002,18917700,Yfinnce
206,GOOG,26/06/2024,184.199997,185.929993,183.990005,185.369995,185.369995,13375700,Yfinnce
207,GOOG,27/06/2024,185.645004,187.5,185.449997,186.860001,186.860001,13025700,Yfinnce
208,GOOG,28/06/2024,185.720001,186.580002,183.324997,183.419998,183.419998,23032400,Yfinnce
209,GOOG,01/07/2024,184.479996,185.339996,182.729996,184.490005,184.490005,11815900,Yfinnce
210,GOOG,02/07/2024,183.470001,186.949997,183.059998,186.610001,186.610001,12555500,Yfinnce
211,GOOG,03/07/2024,186.300003,187.619995,185.384995,187.389999,187.389999,7409100,Yfinnce
212,GOOG,05/07/2024,187.320007,192.259995,187.320007,191.960007,191.960007,14303400,Yfinnce
213,GOOG,08/07/2024,191.365005,191.679001,189.320007,190.479996,190.479996,12097600,Yfinnce
214,GOOG,09/07/2024,191.75,192.860001,190.229996,190.440002,190.440002,10198500,Yfinnce
215,GOOG,10/07/2024,190.75,193.309998,190.619995,192.660004,192.660004,12052900,Yfinnce
216,GOOG,11/07/2024,191.339996,192.410004,186.820007,187.300003,187.300003,16452000,Yfinnce
217,GOOG,12/07/2024,186.919998,188.690002,186.139999,186.779999,186.779999,14449100,Yfinnce
218,GOOG,15/07/2024,186.490005,189.899994,186.490005,188.190002,188.190002,12186000,Yfinnce
219,GOOG,16/07/2024,188.960007,190.339996,185.119995,185.5,185.5,12760100,Yfinnce
220,GOOG,17/07/2024,184.679993,185.229996,181.619995,182.619995,182.619995,17376600,Yfinnce
221,GOOG,18/07/2024,183.539993,184.050003,178.210007,179.220001,179.220001,17877200,Yfinnce
222,GOOG,19/07/2024,180.369995,181.970001,178.860001,179.389999,179.389999,14485900,Yfinnce
223,GOOG,22/07/2024,182.350006,184.300003,181.899994,183.350006,183.350006,16303900,Yfinnce
224,GOOG,23/07/2024,183.839996,185.220001,183.330002,183.600006,183.600006,23772600,Yfinnce
225,GOOG,24/07/2024,175.389999,177.949997,173.570007,174.369995,174.369995,31250700,Yfinnce
226,GOOG,25/07/2024,174.25,175.199997,169.050003,169.160004,169.160004,28967900,Yfinnce
227,GOOG,26/07/2024,168.770004,169.839996,165.865005,168.679993,168.679993,25150100,Yfinnce
228,GOOG,29/07/2024,170.5,172.160004,169.720001,171.130005,171.130005,13768900,Yfinnce
229,GOOG,30/07/2024,171.830002,172.949997,170.119995,171.860001,171.860001,13681400,Yfinnce
230,GOOG,31/07/2024,174.919998,175.910004,171.720001,173.149994,173.149994,15650200,Yfinnce
231,GOOG,01/08/2024,171.979996,175.679993,170.509995,172.449997,172.449997,17177800,Yfinnce
232,GOOG,02/08/2024,168.190002,170.210007,166.389999,168.399994,168.399994,18907800,Yfinnce
233,GOOG,05/08/2024,157.369995,165.940002,156.600006,160.639999,160.639999,34907800,Yfinnce
234,GOOG,06/08/2024,160.945007,162.350006,158.130005,160.539993,160.539993,36146500,Yfinnce
235,GOOG,07/08/2024,163.240005,164.789993,160.240005,160.75,160.75,19334200,Yfinnce
236,GOOG,08/08/2024,162.343994,165.5,162.029999,163.839996,163.839996,15733600,Yfinnce
237,GOOG,09/08/2024,161.645004,165.520004,160.929993,165.389999,165.389999,13549200,Yfinnce
238,GOOG,12/08/2024,165.994995,166.699997,163.550003,163.949997,163.949997,12435000,Yfinnce
239,GOOG,13/08/2024,165.184998,166.539993,164.770004,165.929993,165.929993,12717600,Yfinnce
240,GOOG,14/08/2024,164.210007,164.960007,159.529999,162.029999,162.029999,22515900,Yfinnce
241,GOOG,15/08/2024,162.210007,163.520004,161.490005,163.169998,163.169998,18392500,Yfinnce
242,GOOG,16/08/2024,163.410004,166.949997,163.080002,164.740005,164.740005,16853100,Yfinnce
243,GOOG,19/08/2024,167,168.470001,166.089996,168.399994,168.399994,13100800,Yfinnce
244,GOOG,20/08/2024,168.740005,170.410004,168.660004,168.960007,168.960007,12622500,Yfinnce
245,GOOG,21/08/2024,166.990005,168.639999,166.570007,167.630005,167.630005,15269600,Yfinnce
246,GOOG,22/08/2024,169.039993,169.419998,165.029999,165.490005,165.490005,19123800,Yfinnce
247,GOOG,23/08/2024,166.550003,167.949997,165.660004,167.429993,167.429993,14281600,Yfinnce
248,GOOG,26/08/2024,168.154999,169.380005,166.320007,167.929993,167.929993,11990300,Yfinnce
249,GOOG,27/08/2024,167.610001,168.244995,166.160004,166.380005,166.380005,13718200,Yfinnce
250,GOOG,28/08/2024,166.779999,167.389999,163.279999,164.5,164.5,15208700,Yfinnce
251,GOOG,29/08/2024,166.059998,167.630005,161.981995,163.399994,163.399994,17133800,Yfinnce
252,GOOG,30/08/2024,164.220001,165.279999,163.410004,165.110001,165.110001,18492300,Yfinnce
